"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"
1	"at1g01010"	2.4167636715777	2.61994260364807	2.47372287008263	2.31700783566021	2.4619934386736	2.20069720753328	2.82119241449417
1	"at1g01020"	2.49524569333002	2.5820870907	2.59736407135562	2.73074736984358	2.67645690386328	2.74708599255689	2.52896687437624
1	"at1g01040"	4.85423590268111	5.09833613165867	4.76774613346211	4.65365274686865	4.47882927252088	4.80221047427135	5.14244164228307
1	"at1g01050"	7.18149551774489	7.50639006237733	6.70510646156763	6.42344405499764	6.33967497633475	6.62978872278094	7.24053613626259
2	"at1g01060"	8.3967361833285	9.95185615752371	9.38558266285056	6.31761479784787	6.78461989818882	7.33527865092357	8.91269917010336
1	"at1g01090"	9.98769618757882	9.12158312373308	9.64771342440224	10.6737840640769	10.4336427093272	9.83999826325261	8.57866278480357
1	"at1g01100"	15.9365759616643	16.1591897558275	16.1420191389625	16.9358027019318	16.8230292495465	16.3226238318193	15.6448986268226
6	"at1g01110"	3.17646709373475	3.30358748380419	3.61365427061537	3.63902176418596	3.65477613285923	3.78860687021322	3.870497741248
1	"at1g01120"	3.73827050995171	3.8133469363992	3.88470508591656	3.11468599649514	3.10619251869499	2.85633227748931	3.16059014820314
1	"at1g01140"	6.33554610265525	6.22956823279744	6.44839855785705	4.01430255186293	4.5826060843503	4.67863280329282	5.97470556439533
2	"at1g01160"	5.13136862930628	5.1063133968423	5.75565631731549	5.69073816587383	5.77997086759185	5.41850411424507	5.31853623230606
1	"at1g01190"	4.96457045010271	5.11521884944943	4.52296710387009	3.96716817701483	3.43538419381304	3.16207083175578	3.89453232522306
1	"at1g01200"	1.76865472419431	1.77174448742486	1.62164857307658	1.50396132637017	1.45981316681184	1.28519415781422	1.65552609321979
1	"at1g01220"	4.09695676194416	4.18081703061183	3.82747864374332	4.20768944994293	3.97555764905044	4.20899387952406	4.0544467791287
1	"at1g01230"	3.72489741852798	3.77703664040029	3.74423781970008	3.86017442007982	3.88350390304696	3.93262260653217	4.06937625752515
7	"at1g01240"	2.93516947774395	3.2744412578141	2.83821337385555	3.29363038782303	3.17687162165652	3.26945246770448	3.12949921106182
6	"at1g01260"	5.32888293372631	5.58291094716685	5.23095944677042	3.72279697186173	3.8678047868791	3.97872158654648	4.59482321818085
1	"at1g01290"	3.52714297231161	3.66477151776001	3.36347222530668	3.36842015011545	3.34081086345	3.30226429962321	3.47301239777157
1	"at1g01300"	11.5766425718444	11.1495378662746	12.2063301549927	10.8044698647447	11.0202556705538	9.4801642551929	10.7981566428429
1	"at1g01320"	7.78761761173289	7.3751932394391	7.96015235673025	9.63566582885013	9.46595088344076	10.0241404424832	7.64680699149571
6	"at1g01360"	2.65432911203864	2.65791070045913	2.94728925563932	2.97762800812956	3.1187093002131	3.19949235550056	3.31969728099866
1	"at1g01370"	3.59747467509389	3.65770171951254	3.65508850930974	3.67183540185183	3.65395198211987	3.35510896711961	3.32231635790448
1	"at1g01380"	1.11249119542615	1.0979582397187	1.33953960411051	1.52607418645215	1.53174499906591	1.46632433022793	1.2614352885255
1	"at1g01420"	1.82638618894477	1.84696305477055	1.74972014660089	1.60319202807594	1.59325143270005	1.39881027168195	1.58577733638482
1	"at1g01430"	3.61104636226016	3.5110806968996	3.59220141530744	4.20999064301287	3.97033378009473	3.85440446948807	3.6443294473349
1	"at1g01470"	12.0492604462092	12.2979031780557	11.9992616342452	6.16331190098119	6.56678855192368	5.46290426170766	9.77852760187854
