"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"at3g50880"	27.7224339840498	27.6080265683732	27.2517206337508	28.4421627447703	29.1146357645085	29.3378295260573	33.484373444937
1	"at3g50930"	25.588777215803	26.7898056898515	27.1124625071202	26.5398059488008	27.7010998698608	27.3357979653055	26.0367068655005
1	"at3g50950"	27.61772549831	28.2689327548813	29.6493351426301	29.074959554572	28.0783982716251	28.2647141839432	27.920469790102
1	"at3g50960"	27.5266615774598	27.6545067990734	27.8319168078665	27.1953609536627	28.1588773568834	27.9987814324124	28.1079737227713
1	"at3g51000"	46.3901604437838	39.9759871547908	41.285380935629	41.0677178085172	36.4610024958174	41.212511231421	51.6135758497704
1	"at3g51030"	158.539261761874	153.775923212966	127.653744755099	121.889662359037	126.463459544645	120.724103227152	129.082120876595
1	"at3g51160"	33.3147094989586	35.0076423799147	36.334205261709	31.1104720150627	30.1517338141607	31.444891628053	30.3694383764336
1	"at3g51190"	27.7627211760663	28.4325229270988	27.194641812313	26.3975195217278	26.8165633275407	26.308246201524	27.3541474259389
1	"at3g51240"	28.5327794036964	29.8000781441928	36.6400288891808	30.731450253771	26.7064353873743	29.8194265421051	27.5937546231027
1	"at3g51260"	31.0055767741869	35.5907207288641	55.4507027277383	52.8380540425175	47.4913581823051	42.8034600236943	37.0649118574428
1	"at3g51300"	24.9738976593563	24.9019588968418	24.3330544897265	24.8604462992924	23.8008838533362	23.2743932616943	24.8005186377221
1	"at3g51370"	38.6097205765595	37.0023872743368	34.516272032188	36.2688405246156	35.3385401933923	34.3540664550792	39.4649664005938
1	"at3g51420"	37.7959377446836	35.2547666280746	33.351430314156	31.572855661153	31.9572226890886	36.4951743385341	33.6989421644063
1	"at3g51430"	29.5428003259678	29.4079203838014	31.1545135991561	31.3719360448156	31.0981734334993	37.235930040755	39.9609551562522
1	"at3g51440"	30.00126869984	29.8680290779288	30.5265031014035	30.6933290634952	29.9553048540655	30.7280998143393	37.6637298073359
1	"at3g51450"	38.5380033213969	39.3603222801847	42.1199864197509	48.1215567287676	47.0734322840389	40.4995612321911	41.4986625447134
1	"at3g51480"	37.6190883329195	35.6629728009318	31.3543318267189	33.2564628305537	33.0733921151127	36.7943451225864	29.6618618380573
1	"at3g51490"	54.0034978219004	54.0844411730398	39.7471888943105	38.5061277071585	32.9875785864922	28.6305759163172	29.4307430215413
1	"at3g51520"	27.5720915474325	31.9756542700849	32.7893485754139	33.9369925892086	37.882353305992	38.8618404607914	29.0031802583786
1	"at3g51560"	27.2854804923791	27.6993128290216	28.7663797461551	27.9610180304652	28.159113063092	28.5117444643431	28.5603678512725
1	"at3g51570"	29.6114473624644	29.079127072524	29.1606159142773	28.5511760545866	27.8850726931095	28.7766780379529	29.0397623010244
1	"at3g51700"	27.0820524794558	27.3698226720598	27.2888282984081	27.5617086262808	26.4165338150182	26.3962287116929	26.7474044684713
6	"at3g51710"	27.695278947864	27.3169038747073	29.3033808168955	29.7140721628659	28.6964909265924	27.7552089399449	27.7064654277661
1	"at3g51790"	25.8485812086466	25.8025891569044	26.0289702255007	25.8692296754271	26.1334698251112	26.267703795726	26.5602354244084
1	"at3g51800"	101.751087610895	111.969739662107	114.495513623897	122.175064067919	108.233929754029	96.6739892318507	55.6449409200872
