"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"AT2G14120"	29.6379073198497	29.483130259523	31.8803558010258	31.1635440121948	30.2651339927647	30.7160532018682	29.1459116309646
1	"AT2G14210"	30.521450630663	28.6840473085651	30.6208613774988	32.3097227471856	30.8134787260381	30.831595745274	31.0710801952555
2	"AT2G14530"	29.8834485660541	28.9886064083805	31.6625958822078	31.3963514313367	31.5608128016374	33.4100953455688	33.6247201624043
1	"AT2G14560"	30.4563077703125	30.646199935718	29.1236534298154	29.9725872623636	30.3875513162874	30.1424605963083	32.8677328850044
1	"AT2G14820"	29.2437727815684	28.7033842394934	30.3570219142129	29.2178357942542	29.8807382656453	30.9090833752798	29.0593667911054
2	"AT2G14830"	27.8261122059838	29.6085287510204	27.734620157846	27.8997943469123	27.0530935994389	26.9664058469051	26.7432503372346
2	"AT2G14835"	122.291780958493	124.633625438723	149.341379764618	143.320254779288	140.086043237719	136.593065929424	73.2056586883828
2	"AT2G14850"	31.5057621174286	31.7171164042383	33.4680487779016	33.3532715336892	31.1185268545926	32.5633273023504	30.5248774231773
1	"AT2G14860"	29.6884322287318	28.3845286996279	28.2001017285399	28.7709910378492	28.1949487710122	30.0412846130121	29.0897794852419
1	"AT2G14870"	26.291113059359	25.6649678277609	26.1396739191597	25.652280875197	25.5896665550765	25.4781047391677	25.4023702299608
1	"AT2G15050"	61.2038972370224	45.2594129767499	50.7783652552935	52.091843833752	47.720778377977	124.899292752201	56.2891156441456
1	"AT2G15240"	47.8389586320605	48.1558347762761	42.6363219450271	42.34753321033	53.5170571126627	58.0906588101736	61.4207128499825
1	"AT2G15280"	74.5482969356108	83.5671581304522	91.8464791976263	89.1527003909584	73.0163821275746	62.0309027098591	44.683494088981
2	"AT2G15390"	29.9738679435938	32.2866082764975	27.8819593106367	28.0586061948914	27.1411396794608	26.486714730219	27.5398062048374
1	"AT2G15500"	27.6947069437465	27.7462737227902	27.554086152511	27.1369184083234	26.9671270012213	27.0617719098362	28.0525036119773
1	"AT2G15530"	28.1286955563176	28.0409377446618	28.8227202637086	29.8918849940916	29.6265713085399	29.4313489191372	28.8129132664505
1	"AT2G15560"	30.2904804418814	30.3141636054832	29.9025868329146	29.9880463651769	30.1230785345721	29.4790171444029	29.0103486949054
1	"AT2G15580"	32.329015048405	32.1752863079725	32.9773767604399	32.3596225874159	33.7496403240094	31.8217866720271	32.4389327506316
1	"AT2G15690"	35.9444607137178	39.7468927967961	33.1716569227405	34.1419502079187	39.0781302776886	35.3445761326968	33.9325318831354
2	"AT2G15695"	29.3793037221783	27.9694839512637	28.5116866021637	30.2680513330475	29.2561530451288	32.1951601021023	42.8474121855684
2	"AT2G15710"	29.2624259076379	29.0794622904207	30.5528309293918	31.3316051216659	29.8300088803205	28.9146650075701	29.3938831085653
1	"AT2G15730"	29.6404440941765	31.8914238314943	35.7052053207932	32.375055443968	32.0933799559972	32.4388955114073	32.5248257028381
1	"AT2G15820"	27.8400388541396	27.0507343615659	26.9701662935177	28.1316972328368	28.9292222467179	29.1157931404934	27.8994769771765
1	"AT2G15900"	26.5109851910486	25.9143140773589	25.2186337357915	25.631166190792	26.3756651745506	26.0135680136347	26.2655302364144
1	"AT2G15910"	30.6893857840133	30.7840229128683	28.323052420246	28.7261603125096	28.3286651679884	27.3301091435801	28.136663558425
1	"AT2G16005"	37.4548361763872	37.8930471326865	32.5076379178802	30.9897189290255	32.0623729939005	36.3230289623539	39.6340164126726
1	"AT2G16040"	26.9775370150798	26.1735144659635	25.863111813933	27.0193579198322	25.4870591202673	27.3280072398263	24.8007556981637
1	"AT2G16090"	43.4562561203793	38.2398327663707	34.4392644811123	36.9694216752169	37.3783469270646	36.6830672109081	39.0830258296361
